date,iso_code,location,total_cases,population
2021-12-30,ABW,Aruba,17165.0,106459
2021-12-31,ABW,Aruba,17165.0,106459
2022-01-01,ABW,Aruba,17165.0,106459
2022-01-02,ABW,Aruba,19719.0,106459
2022-01-03,ABW,Aruba,19719.0,106459
2022-01-04,ABW,Aruba,19719.0,106459
2022-01-05,ABW,Aruba,19719.0,106459
2022-01-06,ABW,Aruba,19719.0,106459
2022-01-07,ABW,Aruba,19719.0,106459
2022-01-08,ABW,Aruba,19719.0,106459
2022-01-09,ABW,Aruba,25254.0,106459
2022-01-10,ABW,Aruba,25254.0,106459
2022-01-11,ABW,Aruba,25254.0,106459
2022-01-12,ABW,Aruba,25254.0,106459
2022-01-13,ABW,Aruba,25254.0,106459
2022-01-14,ABW,Aruba,25254.0,106459
2022-01-15,ABW,Aruba,25254.0,106459
2022-01-16,ABW,Aruba,29694.0,106459
2022-01-17,ABW,Aruba,29694.0,106459
2022-01-18,ABW,Aruba,29694.0,106459
2022-01-19,ABW,Aruba,29694.0,106459
2022-01-20,ABW,Aruba,29694.0,106459
2022-01-21,ABW,Aruba,29694.0,106459
2022-01-22,ABW,Aruba,29694.0,106459
2022-01-23,ABW,Aruba,31835.0,106459
2022-01-24,ABW,Aruba,31835.0,106459
2022-01-25,ABW,Aruba,31835.0,106459
2022-01-26,ABW,Aruba,31835.0,106459
2022-01-27,ABW,Aruba,31835.0,106459
2022-01-28,ABW,Aruba,31835.0,106459
2022-01-29,ABW,Aruba,31835.0,106459
2022-01-30,ABW,Aruba,32718.0,106459
2022-01-31,ABW,Aruba,32718.0,106459
2022-02-01,ABW,Aruba,32718.0,106459
2022-02-02,ABW,Aruba,32718.0,106459
2022-02-03,ABW,Aruba,32718.0,106459
2022-02-04,ABW,Aruba,32718.0,106459
2022-02-05,ABW,Aruba,32718.0,106459
2022-02-06,ABW,Aruba,33200.0,106459
2022-02-07,ABW,Aruba,33200.0,106459
2022-02-08,ABW,Aruba,33200.0,106459
2022-02-09,ABW,Aruba,33200.0,106459
2022-02-10,ABW,Aruba,33200.0,106459
2022-02-11,ABW,Aruba,33200.0,106459
2022-02-12,ABW,Aruba,33200.0,106459
2022-02-13,ABW,Aruba,33436.0,106459
2022-02-14,ABW,Aruba,33436.0,106459
2022-02-15,ABW,Aruba,33436.0,106459
2022-02-16,ABW,Aruba,33436.0,106459
2022-02-17,ABW,Aruba,33436.0,106459
2022-02-18,ABW,Aruba,33436.0,106459
2022-02-19,ABW,Aruba,33436.0,106459
2022-02-20,ABW,Aruba,33568.0,106459
2022-02-21,ABW,Aruba,33568.0,106459
2022-02-22,ABW,Aruba,33568.0,106459
2022-02-23,ABW,Aruba,33568.0,106459
2022-02-24,ABW,Aruba,33568.0,106459
2022-02-25,ABW,Aruba,33568.0,106459
2022-02-26,ABW,Aruba,33568.0,106459
2022-02-27,ABW,Aruba,33655.0,106459
2022-02-28,ABW,Aruba,33655.0,106459
2022-03-01,ABW,Aruba,33655.0,106459
2022-03-02,ABW,Aruba,33655.0,106459
2022-03-03,ABW,Aruba,33655.0,106459
2022-03-04,ABW,Aruba,33655.0,106459
2022-03-05,ABW,Aruba,33655.0,106459
2022-03-06,ABW,Aruba,33684.0,106459
2022-03-07,ABW,Aruba,33684.0,106459
2022-03-08,ABW,Aruba,33684.0,106459
2022-03-09,ABW,Aruba,33684.0,106459
2022-03-10,ABW,Aruba,33684.0,106459
2022-03-11,ABW,Aruba,33684.0,106459
2022-03-12,ABW,Aruba,33684.0,106459
2022-03-13,ABW,Aruba,33732.0,106459
2022-03-14,ABW,Aruba,33732.0,106459
2022-03-15,ABW,Aruba,33732.0,106459
2022-03-16,ABW,Aruba,33732.0,106459
2022-03-17,ABW,Aruba,33732.0,106459
2022-03-18,ABW,Aruba,33732.0,106459
2022-03-19,ABW,Aruba,33732.0,106459
2022-03-20,ABW,Aruba,33817.0,106459
2022-03-21,ABW,Aruba,33817.0,106459
2022-03-22,ABW,Aruba,33817.0,106459
2022-03-23,ABW,Aruba,33817.0,106459
2022-03-24,ABW,Aruba,33817.0,106459
2022-03-25,ABW,Aruba,33817.0,106459
2022-03-26,ABW,Aruba,33817.0,106459
2022-03-27,ABW,Aruba,33843.0,106459
2022-03-28,ABW,Aruba,33843.0,106459
2022-03-29,ABW,Aruba,33843.0,106459
2022-03-30,ABW,Aruba,33843.0,106459
2022-03-31,ABW,Aruba,33843.0,106459
2022-04-01,ABW,Aruba,33843.0,106459
2022-04-02,ABW,Aruba,33843.0,106459
2022-04-03,ABW,Aruba,33966.0,106459
2022-04-04,ABW,Aruba,33966.0,106459
2022-04-05,ABW,Aruba,33966.0,106459
2022-04-06,ABW,Aruba,33966.0,106459
2022-04-07,ABW,Aruba,33966.0,106459
2022-04-08,ABW,Aruba,33966.0,106459
2022-04-09,ABW,Aruba,33966.0,106459
2022-04-10,ABW,Aruba,34089.0,106459
2022-04-11,ABW,Aruba,34089.0,106459
2022-04-12,ABW,Aruba,34089.0,106459
2022-04-13,ABW,Aruba,34089.0,106459
2022-04-14,ABW,Aruba,34089.0,106459
2022-04-15,ABW,Aruba,34089.0,106459
2022-04-16,ABW,Aruba,34089.0,106459
2022-04-17,ABW,Aruba,34264.0,106459
2022-04-18,ABW,Aruba,34264.0,106459
2022-04-19,ABW,Aruba,34264.0,106459
2022-04-20,ABW,Aruba,34264.0,106459
2022-04-21,ABW,Aruba,34264.0,106459
2022-04-22,ABW,Aruba,34264.0,106459
2022-04-23,ABW,Aruba,34264.0,106459
2022-04-24,ABW,Aruba,34446.0,106459
2022-04-25,ABW,Aruba,34446.0,106459
2022-04-26,ABW,Aruba,34446.0,106459
2022-04-27,ABW,Aruba,34446.0,106459
2022-04-28,ABW,Aruba,34446.0,106459
2022-04-29,ABW,Aruba,34446.0,106459
2022-04-30,ABW,Aruba,34446.0,106459
2022-05-01,ABW,Aruba,34693.0,106459
2022-05-02,ABW,Aruba,34693.0,106459
2022-05-03,ABW,Aruba,34693.0,106459
2022-05-04,ABW,Aruba,34693.0,106459
2022-05-05,ABW,Aruba,34693.0,106459
2022-05-06,ABW,Aruba,34693.0,106459
2022-05-07,ABW,Aruba,34693.0,106459
2022-05-08,ABW,Aruba,34965.0,106459
2022-05-09,ABW,Aruba,34965.0,106459
2022-05-10,ABW,Aruba,34965.0,106459
2022-05-11,ABW,Aruba,34965.0,106459
2022-05-12,ABW,Aruba,34965.0,106459
2022-05-13,ABW,Aruba,34965.0,106459
2022-05-14,ABW,Aruba,34965.0,106459
2022-05-15,ABW,Aruba,35334.0,106459
2022-05-16,ABW,Aruba,35334.0,106459
2022-05-17,ABW,Aruba,35334.0,106459
2022-05-18,ABW,Aruba,35334.0,106459
2022-05-19,ABW,Aruba,35334.0,106459
2022-05-20,ABW,Aruba,35334.0,106459
2022-05-21,ABW,Aruba,35334.0,106459
2022-05-22,ABW,Aruba,35920.0,106459
2022-05-23,ABW,Aruba,35920.0,106459
2022-05-24,ABW,Aruba,35920.0,106459
2022-05-25,ABW,Aruba,35920.0,106459
2022-05-26,ABW,Aruba,35920.0,106459
2022-05-27,ABW,Aruba,35920.0,106459
2022-05-28,ABW,Aruba,35920.0,106459
2022-05-29,ABW,Aruba,36564.0,106459
2022-05-30,ABW,Aruba,36564.0,106459
2022-05-31,ABW,Aruba,36564.0,106459
2022-06-01,ABW,Aruba,36564.0,106459
2022-06-02,ABW,Aruba,36564.0,106459
2022-06-03,ABW,Aruba,36564.0,106459
2022-06-04,ABW,Aruba,36564.0,106459
2022-06-05,ABW,Aruba,37352.0,106459
2022-06-06,ABW,Aruba,37352.0,106459
2022-06-07,ABW,Aruba,37352.0,106459
2022-06-08,ABW,Aruba,37352.0,106459
2022-06-09,ABW,Aruba,37352.0,106459
2022-06-10,ABW,Aruba,37352.0,106459
2022-06-11,ABW,Aruba,37352.0,106459
2022-06-12,ABW,Aruba,38301.0,106459
2022-06-13,ABW,Aruba,38301.0,106459
2022-06-14,ABW,Aruba,38301.0,106459
2022-06-15,ABW,Aruba,38301.0,106459
2022-06-16,ABW,Aruba,38301.0,106459
2022-06-17,ABW,Aruba,38301.0,106459
2022-06-18,ABW,Aruba,38301.0,106459
2022-06-19,ABW,Aruba,39339.0,106459
2022-06-20,ABW,Aruba,39339.0,106459
2022-06-21,ABW,Aruba,39339.0,106459
2022-06-22,ABW,Aruba,39339.0,106459
2022-06-23,ABW,Aruba,39339.0,106459
2022-06-24,ABW,Aruba,39339.0,106459
2022-06-25,ABW,Aruba,39339.0,106459
2022-06-26,ABW,Aruba,40179.0,106459
2022-06-27,ABW,Aruba,40179.0,106459
2022-06-28,ABW,Aruba,40179.0,106459
2022-06-29,ABW,Aruba,40179.0,106459
2022-06-30,ABW,Aruba,40179.0,106459
2022-07-01,ABW,Aruba,40179.0,106459
2022-07-02,ABW,Aruba,40179.0,106459
2022-07-03,ABW,Aruba,40718.0,106459
2022-07-04,ABW,Aruba,40718.0,106459
2022-07-05,ABW,Aruba,40718.0,106459
2022-07-06,ABW,Aruba,40718.0,106459
2022-07-07,ABW,Aruba,40718.0,106459
2022-07-08,ABW,Aruba,40718.0,106459
2022-07-09,ABW,Aruba,40718.0,106459
2022-07-10,ABW,Aruba,41000.0,106459
2022-07-11,ABW,Aruba,41000.0,106459
2022-07-12,ABW,Aruba,41000.0,106459
2022-07-13,ABW,Aruba,41000.0,106459
2022-07-14,ABW,Aruba,41000.0,106459
2022-07-15,ABW,Aruba,41000.0,106459
2022-07-16,ABW,Aruba,41000.0,106459
2022-07-17,ABW,Aruba,41445.0,106459
2022-07-18,ABW,Aruba,41445.0,106459
2022-07-19,ABW,Aruba,41445.0,106459
2022-07-20,ABW,Aruba,41445.0,106459
2022-07-21,ABW,Aruba,41445.0,106459
2022-07-22,ABW,Aruba,41445.0,106459
2022-07-23,ABW,Aruba,41445.0,106459
2022-07-24,ABW,Aruba,41787.0,106459
2022-07-25,ABW,Aruba,41787.0,106459
2022-07-26,ABW,Aruba,41787.0,106459
2022-07-27,ABW,Aruba,41787.0,106459
2022-07-28,ABW,Aruba,41787.0,106459
2022-07-29,ABW,Aruba,41787.0,106459
2022-07-30,ABW,Aruba,41787.0,106459
2022-07-31,ABW,Aruba,42080.0,106459
2022-08-01,ABW,Aruba,42080.0,106459
2022-08-02,ABW,Aruba,42080.0,106459
2022-08-03,ABW,Aruba,42080.0,106459
2022-08-04,ABW,Aruba,42080.0,106459
2022-08-05,ABW,Aruba,42080.0,106459
2022-08-06,ABW,Aruba,42080.0,106459
2022-08-07,ABW,Aruba,42286.0,106459
2022-08-08,ABW,Aruba,42286.0,106459
2022-08-09,ABW,Aruba,42286.0,106459
2022-08-10,ABW,Aruba,42286.0,106459
2022-08-11,ABW,Aruba,42286.0,106459
2022-08-12,ABW,Aruba,42286.0,106459
2022-08-13,ABW,Aruba,42286.0,106459
2022-08-14,ABW,Aruba,42478.0,106459
2022-08-15,ABW,Aruba,42478.0,106459
2022-08-16,ABW,Aruba,42478.0,106459
2022-08-17,ABW,Aruba,42478.0,106459
2022-08-18,ABW,Aruba,42478.0,106459
2022-08-19,ABW,Aruba,42478.0,106459
2022-08-20,ABW,Aruba,42478.0,106459
2022-08-21,ABW,Aruba,42638.0,106459
2022-08-22,ABW,Aruba,42638.0,106459
2022-08-23,ABW,Aruba,42638.0,106459
2022-08-24,ABW,Aruba,42638.0,106459
2022-08-25,ABW,Aruba,42638.0,106459
2022-08-26,ABW,Aruba,42638.0,106459
2022-08-27,ABW,Aruba,42638.0,106459
2022-08-28,ABW,Aruba,42750.0,106459
2022-08-29,ABW,Aruba,42750.0,106459
2022-08-30,ABW,Aruba,42750.0,106459
2022-08-31,ABW,Aruba,42750.0,106459
2022-09-01,ABW,Aruba,42750.0,106459
2022-09-02,ABW,Aruba,42750.0,106459
2022-09-03,ABW,Aruba,42750.0,106459
2022-09-04,ABW,Aruba,42848.0,106459
2022-09-05,ABW,Aruba,42848.0,106459
2022-09-06,ABW,Aruba,42848.0,106459
2022-09-07,ABW,Aruba,42848.0,106459
2022-09-08,ABW,Aruba,42848.0,106459
2022-09-09,ABW,Aruba,42848.0,106459
2022-09-10,ABW,Aruba,42848.0,106459
2022-09-11,ABW,Aruba,42970.0,106459
2022-09-12,ABW,Aruba,42970.0,106459
2022-09-13,ABW,Aruba,42970.0,106459
2022-09-14,ABW,Aruba,42970.0,106459
2022-09-15,ABW,Aruba,42970.0,106459
2022-09-16,ABW,Aruba,42970.0,106459
2022-09-17,ABW,Aruba,42970.0,106459
2022-09-18,ABW,Aruba,42970.0,106459
2022-09-19,ABW,Aruba,42970.0,106459
2022-09-20,ABW,Aruba,42970.0,106459
2022-09-21,ABW,Aruba,42970.0,106459
2022-09-22,ABW,Aruba,42970.0,106459
2022-09-23,ABW,Aruba,42970.0,106459
2022-09-24,ABW,Aruba,42970.0,106459
2022-09-25,ABW,Aruba,42970.0,106459
2022-09-26,ABW,Aruba,42970.0,106459
2022-09-27,ABW,Aruba,42970.0,106459
2022-09-28,ABW,Aruba,42970.0,106459
2022-09-29,ABW,Aruba,42970.0,106459
2022-09-30,ABW,Aruba,42970.0,106459
2022-10-01,ABW,Aruba,42970.0,106459
2022-10-02,ABW,Aruba,43145.0,106459
2022-10-03,ABW,Aruba,43145.0,106459
2022-10-04,ABW,Aruba,43145.0,106459
2022-10-05,ABW,Aruba,43145.0,106459
2022-10-06,ABW,Aruba,43145.0,106459
2022-10-07,ABW,Aruba,43145.0,106459
2022-10-08,ABW,Aruba,43145.0,106459
2022-10-09,ABW,Aruba,43211.0,106459
2022-10-10,ABW,Aruba,43211.0,106459
2022-10-11,ABW,Aruba,43211.0,106459
2022-10-12,ABW,Aruba,43211.0,106459
2022-10-13,ABW,Aruba,43211.0,106459
2022-10-14,ABW,Aruba,43211.0,106459
2022-10-15,ABW,Aruba,43211.0,106459
2022-10-16,ABW,Aruba,43251.0,106459
2022-10-17,ABW,Aruba,43251.0,106459
2022-10-18,ABW,Aruba,43251.0,106459
2022-10-19,ABW,Aruba,43251.0,106459
2022-10-20,ABW,Aruba,43251.0,106459
2022-10-21,ABW,Aruba,43251.0,106459
2022-10-22,ABW,Aruba,43251.0,106459
2022-10-23,ABW,Aruba,43291.0,106459
2022-10-24,ABW,Aruba,43291.0,106459
2022-10-25,ABW,Aruba,43291.0,106459
2022-10-26,ABW,Aruba,43291.0,106459
2022-10-27,ABW,Aruba,43291.0,106459
2022-10-28,ABW,Aruba,43291.0,106459
2022-10-29,ABW,Aruba,43291.0,106459
2022-10-30,ABW,Aruba,43334.0,106459
2022-10-31,ABW,Aruba,43334.0,106459
2022-11-01,ABW,Aruba,43334.0,106459
2022-11-02,ABW,Aruba,43334.0,106459
2022-11-03,ABW,Aruba,43334.0,106459
2022-11-04,ABW,Aruba,43334.0,106459
2022-11-05,ABW,Aruba,43334.0,106459
2022-11-06,ABW,Aruba,43379.0,106459
2022-11-07,ABW,Aruba,43379.0,106459
2022-11-08,ABW,Aruba,43379.0,106459
2022-11-09,ABW,Aruba,43379.0,106459
2022-11-10,ABW,Aruba,43379.0,106459
2022-11-11,ABW,Aruba,43379.0,106459
2022-11-12,ABW,Aruba,43379.0,106459
2022-11-13,ABW,Aruba,43423.0,106459
2022-11-14,ABW,Aruba,43423.0,106459
2022-11-15,ABW,Aruba,43423.0,106459
2022-11-16,ABW,Aruba,43423.0,106459
2022-11-17,ABW,Aruba,43423.0,106459
2022-11-18,ABW,Aruba,43423.0,106459
2022-11-19,ABW,Aruba,43423.0,106459
2022-11-20,ABW,Aruba,43494.0,106459
2022-11-21,ABW,Aruba,43494.0,106459
2022-11-22,ABW,Aruba,43494.0,106459
2022-11-23,ABW,Aruba,43494.0,106459
2022-11-24,ABW,Aruba,43494.0,106459
2022-11-25,ABW,Aruba,43494.0,106459
2022-11-26,ABW,Aruba,43494.0,106459
2022-11-27,ABW,Aruba,43568.0,106459
2022-11-28,ABW,Aruba,43568.0,106459
2022-11-29,ABW,Aruba,43568.0,106459
2022-11-30,ABW,Aruba,43568.0,106459
2022-12-01,ABW,Aruba,43568.0,106459
2022-12-02,ABW,Aruba,43568.0,106459
2022-12-03,ABW,Aruba,43568.0,106459
2022-12-04,ABW,Aruba,43641.0,106459
2022-12-05,ABW,Aruba,43641.0,106459
2022-12-06,ABW,Aruba,43641.0,106459
2022-12-07,ABW,Aruba,43641.0,106459
2022-12-08,ABW,Aruba,43641.0,106459
2022-12-09,ABW,Aruba,43641.0,106459
2022-12-10,ABW,Aruba,43641.0,106459
2022-12-11,ABW,Aruba,43693.0,106459
2022-12-12,ABW,Aruba,43693.0,106459
2022-12-13,ABW,Aruba,43693.0,106459
2022-12-14,ABW,Aruba,43693.0,106459
2022-12-15,ABW,Aruba,43693.0,106459
2022-12-16,ABW,Aruba,43693.0,106459
2022-12-17,ABW,Aruba,43693.0,106459
2022-12-18,ABW,Aruba,43693.0,106459
2022-12-19,ABW,Aruba,43693.0,106459
2022-12-20,ABW,Aruba,43693.0,106459
2022-12-21,ABW,Aruba,43693.0,106459
2022-12-22,ABW,Aruba,43693.0,106459
2022-12-23,ABW,Aruba,43693.0,106459
2022-12-24,ABW,Aruba,43693.0,106459
2022-12-25,ABW,Aruba,43752.0,106459
2022-12-26,ABW,Aruba,43752.0,106459
2022-12-27,ABW,Aruba,43752.0,106459
2022-12-28,ABW,Aruba,43752.0,106459
2022-12-29,ABW,Aruba,43752.0,106459
2022-12-30,ABW,Aruba,43752.0,106459
2022-12-31,ABW,Aruba,43752.0,106459
2023-01-01,ABW,Aruba,43860.0,106459
2023-01-02,ABW,Aruba,43860.0,106459
2023-01-03,ABW,Aruba,43860.0,106459
2023-01-04,ABW,Aruba,43860.0,106459
2023-01-05,ABW,Aruba,43860.0,106459
2023-01-06,ABW,Aruba,43860.0,106459
2023-01-07,ABW,Aruba,43860.0,106459
2023-01-08,ABW,Aruba,43860.0,106459
2023-01-09,ABW,Aruba,43860.0,106459
2023-01-10,ABW,Aruba,43860.0,106459
2023-01-11,ABW,Aruba,43860.0,106459
2023-01-12,ABW,Aruba,43860.0,106459
2023-01-13,ABW,Aruba,43860.0,106459
2023-01-14,ABW,Aruba,43860.0,106459
2023-01-15,ABW,Aruba,43936.0,106459
2023-01-16,ABW,Aruba,43936.0,106459
2023-01-17,ABW,Aruba,43936.0,106459
2023-01-18,ABW,Aruba,43936.0,106459
2023-01-19,ABW,Aruba,43936.0,106459
2023-01-20,ABW,Aruba,43936.0,106459
2023-01-21,ABW,Aruba,43936.0,106459
2023-01-22,ABW,Aruba,43965.0,106459
2023-01-23,ABW,Aruba,43965.0,106459
2023-01-24,ABW,Aruba,43965.0,106459
2023-01-25,ABW,Aruba,43965.0,106459
2023-01-26,ABW,Aruba,43965.0,106459
2023-01-27,ABW,Aruba,43965.0,106459
2023-01-28,ABW,Aruba,43965.0,106459
2023-01-29,ABW,Aruba,43993.0,106459
2023-01-30,ABW,Aruba,43993.0,106459
2023-01-31,ABW,Aruba,43993.0,106459
2023-02-01,ABW,Aruba,43993.0,106459
2023-02-02,ABW,Aruba,43993.0,106459
2023-02-03,ABW,Aruba,43993.0,106459
2023-02-04,ABW,Aruba,43993.0,106459
2023-02-05,ABW,Aruba,43993.0,106459
2023-02-06,ABW,Aruba,43993.0,106459
2023-02-07,ABW,Aruba,43993.0,106459
2023-02-08,ABW,Aruba,43993.0,106459
2023-02-09,ABW,Aruba,43993.0,106459
2023-02-10,ABW,Aruba,43993.0,106459
2023-02-11,ABW,Aruba,43993.0,106459
2023-02-12,ABW,Aruba,44026.0,106459
2023-02-13,ABW,Aruba,44026.0,106459
2023-02-14,ABW,Aruba,44026.0,106459
2023-02-15,ABW,Aruba,44026.0,106459
2023-02-16,ABW,Aruba,44026.0,106459
2023-02-17,ABW,Aruba,44026.0,106459
2023-02-18,ABW,Aruba,44026.0,106459
2023-02-19,ABW,Aruba,44026.0,106459
2023-02-20,ABW,Aruba,44026.0,106459
2023-02-21,ABW,Aruba,44026.0,106459
2023-02-22,ABW,Aruba,44026.0,106459
2023-02-23,ABW,Aruba,44026.0,106459
2023-02-24,ABW,Aruba,44026.0,106459
2023-02-25,ABW,Aruba,44026.0,106459
2023-02-26,ABW,Aruba,44044.0,106459
2023-02-27,ABW,Aruba,44044.0,106459
2023-02-28,ABW,Aruba,44044.0,106459
2023-03-01,ABW,Aruba,44044.0,106459
2023-03-02,ABW,Aruba,44044.0,106459
2023-03-03,ABW,Aruba,44044.0,106459
2023-03-04,ABW,Aruba,44044.0,106459
2023-03-05,ABW,Aruba,44066.0,106459
2023-03-06,ABW,Aruba,44066.0,106459
2023-03-07,ABW,Aruba,44066.0,106459
2023-03-08,ABW,Aruba,44066.0,106459
2023-03-09,ABW,Aruba,44066.0,106459
2023-03-10,ABW,Aruba,44066.0,106459
2023-03-11,ABW,Aruba,44066.0,106459
2023-03-12,ABW,Aruba,44082.0,106459
2023-03-13,ABW,Aruba,44082.0,106459
2023-03-14,ABW,Aruba,44082.0,106459
2023-03-15,ABW,Aruba,44082.0,106459
2023-03-16,ABW,Aruba,44082.0,106459
2023-03-17,ABW,Aruba,44082.0,106459
2023-03-18,ABW,Aruba,44082.0,106459
2023-03-19,ABW,Aruba,44091.0,106459
2023-03-20,ABW,Aruba,44091.0,106459
2023-03-21,ABW,Aruba,44091.0,106459
2023-03-22,ABW,Aruba,44091.0,106459
2023-03-23,ABW,Aruba,44091.0,106459
2023-03-24,ABW,Aruba,44091.0,106459
2023-03-25,ABW,Aruba,44091.0,106459
2023-03-26,ABW,Aruba,44099.0,106459
2023-03-27,ABW,Aruba,44099.0,106459
2023-03-28,ABW,Aruba,44099.0,106459
2023-03-29,ABW,Aruba,44099.0,106459
2023-03-30,ABW,Aruba,44099.0,106459
2023-03-31,ABW,Aruba,44099.0,106459
2023-04-01,ABW,Aruba,44099.0,106459
2023-04-02,ABW,Aruba,44114.0,106459
2023-04-03,ABW,Aruba,44114.0,106459
2023-04-04,ABW,Aruba,44114.0,106459
2023-04-05,ABW,Aruba,44114.0,106459
2023-04-06,ABW,Aruba,44114.0,106459
2023-04-07,ABW,Aruba,44114.0,106459
2023-04-08,ABW,Aruba,44114.0,106459
2023-04-09,ABW,Aruba,44114.0,106459
2023-04-10,ABW,Aruba,44114.0,106459
2023-04-11,ABW,Aruba,44114.0,106459
2023-04-12,ABW,Aruba,44114.0,106459
2023-04-13,ABW,Aruba,44114.0,106459
2023-04-14,ABW,Aruba,44114.0,106459
2023-04-15,ABW,Aruba,44114.0,106459
2023-04-16,ABW,Aruba,44114.0,106459
2023-04-17,ABW,Aruba,44114.0,106459
2023-04-18,ABW,Aruba,44114.0,106459
2023-04-19,ABW,Aruba,44114.0,106459
2023-04-20,ABW,Aruba,44114.0,106459
2023-04-21,ABW,Aruba,44114.0,106459
2023-04-22,ABW,Aruba,44114.0,106459
2023-04-23,ABW,Aruba,44114.0,106459
2023-04-24,ABW,Aruba,44114.0,106459
2023-04-25,ABW,Aruba,44114.0,106459
2023-04-26,ABW,Aruba,44114.0,106459
2023-04-27,ABW,Aruba,44114.0,106459
2023-04-28,ABW,Aruba,44114.0,106459
2023-04-29,ABW,Aruba,44114.0,106459
2023-04-30,ABW,Aruba,44114.0,106459
2023-05-01,ABW,Aruba,44114.0,106459
2023-05-02,ABW,Aruba,44114.0,106459
2023-05-03,ABW,Aruba,44114.0,106459
2023-05-04,ABW,Aruba,44114.0,106459
2023-05-05,ABW,Aruba,44114.0,106459
2023-05-06,ABW,Aruba,44114.0,106459
2023-05-07,ABW,Aruba,44180.0,106459
2023-05-08,ABW,Aruba,44180.0,106459
2023-05-09,ABW,Aruba,44180.0,106459
2023-05-10,ABW,Aruba,44180.0,106459
2023-05-11,ABW,Aruba,44180.0,106459
2023-05-12,ABW,Aruba,44180.0,106459
2023-05-13,ABW,Aruba,44180.0,106459
2023-05-14,ABW,Aruba,44180.0,106459
2023-05-15,ABW,Aruba,44180.0,106459
2023-05-16,ABW,Aruba,44180.0,106459
2023-05-17,ABW,Aruba,44180.0,106459
2023-05-18,ABW,Aruba,44180.0,106459
2023-05-19,ABW,Aruba,44180.0,106459
2023-05-20,ABW,Aruba,44180.0,106459
2023-05-21,ABW,Aruba,44180.0,106459
2023-05-22,ABW,Aruba,44180.0,106459
2023-05-23,ABW,Aruba,44180.0,106459
2023-05-24,ABW,Aruba,44180.0,106459
2023-05-25,ABW,Aruba,44180.0,106459
2023-05-26,ABW,Aruba,44180.0,106459
2023-05-27,ABW,Aruba,44180.0,106459
2023-05-28,ABW,Aruba,44180.0,106459
2023-05-29,ABW,Aruba,44180.0,106459
2023-05-30,ABW,Aruba,44180.0,106459
2023-05-31,ABW,Aruba,44180.0,106459
2023-06-01,ABW,Aruba,44180.0,106459
2023-06-02,ABW,Aruba,44180.0,106459
2023-06-03,ABW,Aruba,44180.0,106459
2023-06-04,ABW,Aruba,44200.0,106459
2023-06-05,ABW,Aruba,44200.0,106459
2023-06-06,ABW,Aruba,44200.0,106459
2023-06-07,ABW,Aruba,44200.0,106459
2023-06-08,ABW,Aruba,44200.0,106459
2023-06-09,ABW,Aruba,44200.0,106459
2023-06-10,ABW,Aruba,44200.0,106459
2023-06-11,ABW,Aruba,44200.0,106459
2023-06-12,ABW,Aruba,44200.0,106459
2023-06-13,ABW,Aruba,44200.0,106459
2023-06-14,ABW,Aruba,44200.0,106459
2023-06-15,ABW,Aruba,44200.0,106459
2023-06-16,ABW,Aruba,44200.0,106459
2023-06-17,ABW,Aruba,44200.0,106459
2023-06-18,ABW,Aruba,44200.0,106459
2023-06-19,ABW,Aruba,44200.0,106459
2023-06-20,ABW,Aruba,44200.0,106459
2023-06-21,ABW,Aruba,44200.0,106459
2023-06-22,ABW,Aruba,44200.0,106459
2023-06-23,ABW,Aruba,44200.0,106459
2023-06-24,ABW,Aruba,44200.0,106459
2023-06-25,ABW,Aruba,44200.0,106459
2023-06-26,ABW,Aruba,44200.0,106459
2023-06-27,ABW,Aruba,44200.0,106459
2023-06-28,ABW,Aruba,44200.0,106459
2023-06-29,ABW,Aruba,44200.0,106459
2023-06-30,ABW,Aruba,44200.0,106459
2023-07-01,ABW,Aruba,44200.0,106459
2023-07-02,ABW,Aruba,44224.0,106459
2023-07-03,ABW,Aruba,44224.0,106459
2023-07-04,ABW,Aruba,44224.0,106459
2023-07-05,ABW,Aruba,44224.0,106459
2023-07-06,ABW,Aruba,44224.0,106459
2023-07-07,ABW,Aruba,44224.0,106459
2023-07-08,ABW,Aruba,44224.0,106459
2023-07-09,ABW,Aruba,44224.0,106459
2023-07-10,ABW,Aruba,44224.0,106459
2023-07-11,ABW,Aruba,44224.0,106459
2023-07-12,ABW,Aruba,44224.0,106459
2023-07-13,ABW,Aruba,44224.0,106459
2023-07-14,ABW,Aruba,44224.0,106459
2023-07-15,ABW,Aruba,44224.0,106459
2023-07-16,ABW,Aruba,44224.0,106459
2023-07-17,ABW,Aruba,44224.0,106459
2023-07-18,ABW,Aruba,44224.0,106459
2023-07-19,ABW,Aruba,44224.0,106459
2023-07-20,ABW,Aruba,44224.0,106459
2023-07-21,ABW,Aruba,44224.0,106459
2023-07-22,ABW,Aruba,44224.0,106459
2023-07-23,ABW,Aruba,44224.0,106459
2023-07-24,ABW,Aruba,44224.0,106459
2023-07-25,ABW,Aruba,44224.0,106459
2023-07-26,ABW,Aruba,44224.0,106459
2023-07-27,ABW,Aruba,44224.0,106459
2023-07-28,ABW,Aruba,44224.0,106459
2023-07-29,ABW,Aruba,44224.0,106459
2023-07-30,ABW,Aruba,44224.0,106459
2023-07-31,ABW,Aruba,44224.0,106459
2023-08-01,ABW,Aruba,44224.0,106459
2023-08-02,ABW,Aruba,44224.0,106459
2023-08-03,ABW,Aruba,44224.0,106459
